,InVehicle_Longitudinal_Speed,GPS_Speed,InVehicle_Longitudinal_Accel,Epoch
14024,12.46703074,10.1511735,-1.51347073,14024
14025,12.35811949,9.999760264,-1.515018528,14025
14026,12.23660715,9.84163344,-1.620968789,14026
14027,12.1058977,9.70165269,-1.593475318,14027
14028,11.96922629,9.547705067,-1.57340938,14028
14029,11.82745337,9.398140627,-1.443461708,14029
14030,11.68645928,9.251775495,-1.453440817,14030
14031,11.54378296,9.107745359,-1.371626489,14031
14032,11.39987832,8.962226159,-1.327637902,14032
14033,11.2520755,8.809789393,-1.416076806,14033
14034,11.10142816,8.655497131,-1.428213086,14034
14035,10.9502052,8.510817908,-1.426588613,14035
14036,10.79856214,8.355801218,-1.472572277,14036
14037,10.64661247,8.202124689,-1.453722863,14037
14038,10.49518952,8.061365822,-1.49237604,14038
14039,10.34340049,7.913930549,-1.457694455,14039
14040,10.19434626,7.765093239,-1.47431056,14040
14041,10.04428603,7.608707578,-1.434027416,14041
14042,9.895743061,7.456253409,-1.457037319,14042
14043,9.747556689,7.302781336,-1.489554045,14043
14044,9.59813013,7.147455472,-1.518527206,14044
14045,9.447047665,6.983557784,-1.518708965,14045
14046,9.294756647,6.834089596,-1.466431316,14046
14047,9.142334337,6.686683831,-1.428276799,14047
14048,8.991316653,6.518154218,-1.437117175,14048
14049,8.842825385,6.3662772,-1.443569268,14049
14050,8.695427241,6.206284964,-1.448278289,14050
14051,8.546575696,6.050504257,-1.441233077,14051
14052,8.397413889,5.893493449,-1.436091173,14052
14053,8.248776132,5.731281543,-1.47426663,14053
14054,8.097519146,5.576657488,-1.460200507,14054
14055,7.946601742,5.421879189,-1.491862678,14055
14056,7.795181686,5.260046922,-1.520212147,14056
14057,7.643394773,5.097370219,-1.504215618,14057
14058,7.490589889,4.940324572,-1.529227864,14058
14059,7.337792267,4.783362307,-1.542241866,14059
14060,7.184249452,4.612300662,-1.525534902,14060
14061,7.030163033,4.447191542,-1.502859366,14061
14062,6.876430091,4.299338143,-1.50727389,14062
14063,6.722204639,4.139228134,-1.515736833,14063
14064,6.567620001,3.974754024,-1.532395521,14064
14065,6.41202272,3.804734718,-1.549794791,14065
14066,7.734436592,3.629973983,-1.56249354,14066
14067,7.734436592,3.471466854,-1.577002674,14067
14068,7.734436592,3.303164706,-1.582351045,14068
14069,7.734436592,3.118412247,-1.59149555,14069
14070,7.734436592,2.920126166,-1.603410641,14070
14071,5.467213224,2.722097565,-1.591142674,14071
14072,5.307973637,2.542998973,-1.576947945,14072
14073,5.149729194,2.361056606,-1.57707007,14073
14074,4.991460826,2.170235924,-1.603364355,14074
14075,4.842180115,1.981682038,-1.65924229,14075
14076,4.694206071,1.792699923,-1.77863991,14076
14077,4.532927116,1.615205692,-1.708550607,14077
14078,4.363438642,1.428325756,-1.641673273,14078
14079,4.193962182,1.261112364,-1.629550479,14079
14080,5.244993504,1.091176174,-1.636425825,14080
14081,5.244993504,0.927999344,-1.69909509,14081
14082,5.244993504,0.792940056,-1.739592832,14082
14083,5.244993504,0.660632117,-1.690534401,14083
14084,5.244993504,0.543104677,-1.707139714,14084
14085,3.146273973,0.452607837,-1.750705182,14085
14086,2.970178057,0.379062445,-1.761537046,14086
14087,2.789875786,0.304561346,-1.764201584,14087
14088,2.603501557,0.227418957,-1.787110403,14088
14089,2.419449652,0.176808984,-1.788107171,14089
14090,2.234841471,0.142231695,-1.773111564,14090
14091,2.050577787,0.109776561,-1.746444022,14091
14092,1.866565263,0.088033157,-1.726980882,14092
14093,1.685738023,0.066193956,-1.681329647,14093
14094,1.507986036,0.054003169,-1.621806224,14094
14095,1.334729714,0.043995187,-1.520712088,14095
14096,1.16925695,0.039051007,-1.389277825,14096
14097,1.013967661,0.034331917,-1.246182071,14097
14098,0.872114399,0.028944214,-1.084093187,14098
14099,0.741568056,0.027372117,-0.897660226,14099
14100,0.623776691,0.021504563,-0.667254738,14100
14101,0.455259543,0.020415141,-0.488612663,14101
14102,0.332268349,0.016149336,-0.358231854,14102
14103,0.242503991,0.014146577,-0.263074231,14103
14104,0.176990031,0.013101457,-0.19362403,14104
14105,3.707175075,0.01095035,-0.142936233,14105
14106,3.707175075,0.01049099,-0.105942059,14106
14107,3.707175075,0.011960642,-0.078942091,14107
14108,3.707175075,0.016087375,-0.059236332,14108
14109,3.707175075,0.015350828,-0.044854206,14109
14110,0.026750278,0.01328607,-0.034357501,14110
14111,0.019523524,0.011223949,-0.026696546,14111
14112,0.014249123,0.010829535,-0.021105246,14112
14113,0.010399634,0.010402814,-0.01702447,14113
14114,0.007590108,0.010924265,-0.014046141,14114
14115,0.005539593,0.00922248,-0.011872426,14115
14116,0.004043038,0.011034828,-0.010285953,14116
14117,0.002950786,0.009164313,-0.009128077,14117
14118,0.002153613,0.009742903,-0.008283007,14118
14119,0.001571801,0.010303774,-0.007666239,14119
14120,0.001147169,0.008630757,-0.007216094,14120
14121,0.000837254,0.00907577,-0.006887559,14121
14122,0.000611065,0.013981869,-0.006647779,14122
14123,0.000445982,0.02533711,-0.006472778,14123
14124,3.109325497,0.036678779,-0.006345054,14124
14125,3.109325497,0.053980453,-0.006251835,14125
14126,3.109325497,0.075076559,-0.0061838,14126
14127,3.109325497,0.100330611,-0.006134146,14127
14128,3.109325497,0.125703517,-0.006097905,14128
14129,6.74E-05,0.153523524,-0.006071456,14129
14130,4.92E-05,0.184378734,-0.006052151,14130
14131,3.59E-05,0.219670662,-0.006038062,14131
14132,2.62E-05,0.27222235,-0.00602778,14132
14133,1.91E-05,0.350004822,-0.006020275,14133
14134,1.40E-05,0.438704719,-0.006014797,14134
14135,1.02E-05,0.550505431,-0.0060108,14135
14136,7.44E-06,0.669586661,-0.006007882,14136
14137,5.43E-06,0.81383423,-0.006005753,14137
14138,3.96E-06,0.96825816,-0.006004199,14138
14139,2.89E-06,1.12316812,-0.006003064,14139
14140,2.11E-06,1.289261207,-0.006002236,14140
14141,1.54E-06,1.46323878,-0.006001632,14141
14142,1.12E-06,1.637972906,-0.006001191,14142
14143,8.20E-07,1.827419705,-0.006000869,14143
14144,5.99E-07,2.018441839,-0.006000635,14144
14145,4.37E-07,2.226301422,-0.006000463,14145
14146,0.08254817,2.44450621,0.067374089,14146
14147,0.166808766,2.664985771,0.346290362,14147
14148,0.253820742,2.884487755,0.617989068,14148
14149,0.345842231,3.104525733,0.873938017,14149
14150,3.504523564,3.335922706,1.081704889,14150
14151,3.504523564,3.559088836,1.249065341,14151
14152,3.504523564,3.770833537,1.402658511,14152
14153,3.504523564,3.970632821,1.540962684,14153
14154,3.504523564,4.184759494,1.620939004,14154
14155,1.11807224,4.385186633,1.679309224,14155
14156,1.28128705,4.577281036,1.732392428,14156
14157,1.454439608,4.769680067,1.813063118,14157
14158,1.635595664,4.970353704,1.908627334,14158
14159,1.824093739,5.152493642,2.015061497,14159
14160,2.021702813,5.337766329,2.09274181,14160
14161,2.225961221,5.526852625,2.165159395,14161
14162,2.4358231,5.714973573,2.212771889,14162
14163,2.651275353,5.896976037,2.22655745,14163
14164,2.867806272,6.055354026,7.143895665,14164
14165,3.085874672,6.21800886,7.143895665,14165
14166,3.303564475,6.377537492,7.143895665,14166
14167,3.520227467,6.513960032,7.143895665,14167
14168,3.73464006,6.666837912,7.143895665,14168
14169,3.945159002,6.798267582,1.978445742,14169
14170,4.15358668,8.294459991,1.955956388,14170
14171,4.357486087,8.294459991,1.91857855,14171
14172,4.557330339,8.294459991,1.870334446,14172
14173,4.754965456,8.294459991,1.856087907,14173
14174,4.950988248,8.294459991,1.84044913,14174
14175,5.143582815,7.587430314,1.77662496,14175
14176,5.332174594,7.710610385,1.730043286,14176
14177,5.516343975,7.841745187,1.727492123,14177
14178,8.82678471,7.980768064,1.631291624,14178
14179,8.82678471,8.107222496,1.540116166,14179
14180,8.82678471,8.242274263,1.43688511,14180
14181,8.82678471,8.372633209,1.361542565,14181
14182,8.82678471,8.480408191,1.301313246,14182
14183,6.50106495,8.59835618,1.288801435,14183
14184,6.65236487,8.732197462,1.31111595,14184
14185,6.79806069,8.855009001,1.327402061,14185
14186,6.936664418,8.994204557,1.313083225,14186
14187,7.074594721,9.122589933,1.265945498,14187
14188,7.209031821,9.256412911,1.278711595,14188
14189,7.343921136,9.398369759,1.282787821,14189
14190,7.479890991,9.533074033,1.264798708,14190
14191,7.612897271,9.669010147,1.262151526,14191
14192,7.745992087,9.79612725,1.249737436,14192
14193,7.877650532,9.932911865,1.209230906,14193
14194,8.006008899,10.06050938,1.274006016,14194
14195,8.134210746,10.19431306,1.274112453,14195
14196,10.24154759,10.31862407,1.227020861,14196
14197,10.24154759,10.44392061,1.182169294,14197
14198,10.24154759,10.56452169,1.08130126,14198
14199,10.24154759,10.68711056,1.002442321,14199
14200,10.24154759,10.79754459,1.028744103,14200
14201,8.907796805,10.92770651,1.168483997,14201
14202,9.041519049,11.05241399,1.202338893,14202
14203,9.174385913,11.17327972,4.949734893,14203
14204,9.308879425,11.29106358,4.949734893,14204
14205,9.443809911,11.40409922,4.949734893,14205
14206,9.578309096,11.53518814,4.949734893,14206
14207,9.711742735,11.64030318,4.949734893,14207
14208,9.844398962,11.76491701,1.177174947,14208
14209,9.97648753,11.88016105,1.093379258,14209
14210,10.10591085,11.99342565,0.969329129,14210
14211,10.2326382,12.11482476,0.994094584,14211
14212,10.3619006,12.21925371,0.996446407,14212
14213,10.4915122,12.32476384,1.071537296,14213
14214,10.61837723,12.40607334,1.032003367,14214
14215,10.74173671,12.48707418,1.060801109,14215
14216,10.86328817,12.57145932,1.071336902,14216
14217,10.98502079,12.65067849,1.278185544,14217
14218,11.10688561,12.72612758,1.224752551,14218
14219,11.22959742,12.80354528,1.290575423,14219
14220,11.34992569,12.88489897,3.093205532,14220
14221,11.46776386,12.97440038,3.093205532,14221
14222,11.58678662,13.06554504,3.093205532,14222
14223,11.70667368,13.16024883,3.093205532,14223
14224,11.82343933,13.25269147,3.093205532,14224
14225,11.93642613,13.33709733,0.942398998,14225
14226,12.04290277,13.43215846,0.749075484,14226
14227,12.1438775,13.53124785,0.592256426,14227
14228,12.24684011,13.64396733,0.593105682,14228
14229,12.34449993,13.75469508,0.646135811,14229
14230,12.43753878,13.84786492,0.831588376,14230
14231,12.52345283,13.93710537,1.118929663,14231
14232,12.6094201,14.03083624,1.3600901,14232
14233,12.69767767,14.12562264,1.530858516,14233
14234,12.78310413,14.23395214,1.545431143,14234
14235,12.87171722,14.33994897,1.231122993,14235
14236,12.96190584,14.44174411,0.980763019,14236
14237,13.05249358,14.51603866,0.876654806,14237
14238,13.14562438,14.61940808,0.947420927,14238
14239,13.23910994,14.72525526,0.600750823,14239
14240,13.33585614,14.82749662,0.463038471,14240
14241,13.43573285,14.9262734,0.252468327,14241
14242,13.53189067,15.0266863,0.15643635,14242
14243,13.62308307,15.1260721,0.447979114,14243
14244,13.71665463,15.21693398,0.655518758,14244
14245,13.81421435,15.31753989,0.859400584,14245
14246,13.91468454,15.41734427,0.835248461,14246
14247,14.01877991,15.51434243,0.849067367,14247
14248,14.1195174,15.61484556,0.911563315,14248
14249,14.21855494,15.71110423,0.731811282,14249
14250,14.317102,15.79301958,0.799779537,14250
14251,14.41454086,15.87779444,0.807457502,14251
14252,14.51267163,15.96396227,0.84974843,14252
14253,14.61205761,16.03573649,0.843926988,14253
14254,14.71085897,16.1036693,0.975945038,14254
14255,14.80848344,16.16824331,1.009405225,14255
14256,14.90674967,16.21662172,0.908041203,14256
14257,15.0039833,16.26400881,0.93364088,14257
14258,15.10346527,16.32261169,0.88943228,14258
14259,15.20083598,16.375517,0.909577213,14259
14260,15.29666553,16.4317611,0.887592653,14260
14261,15.39287153,16.47364366,0.934439725,14261
14262,15.48785128,16.51365172,0.937184587,14262
14263,15.58118532,16.55576267,0.918223785,14263
14264,15.67331849,16.61218056,0.831010934,14264
14265,15.76532573,16.67695792,0.793564329,14265
14266,15.85273809,16.72770625,0.713823852,14266
14267,15.93304524,16.78681852,0.713277096,14267
14268,16.005165,16.84412203,0.529441981,14268
14269,16.07205892,16.89580155,0.410994157,14269
14270,16.13739082,16.95073443,0.418884297,14270
14271,16.19783021,17.01165129,0.398437714,14271
14272,16.25469885,17.05166864,0.593156123,14272
14273,16.30671017,17.10836345,0.394603161,14273
14274,16.36117983,17.151269,0.396439369,14274
14275,16.41744396,17.17855721,0.575974552,14275
14276,16.47651795,17.19875106,0.586463488,14276
14277,16.53689328,17.22140256,0.389718583,14277
14278,16.59521561,17.24237734,0.424320573,14278
14279,16.6482879,17.24768987,0.412887407,14279
14280,16.70203092,17.25559305,0.221106915,14280
14281,16.75401251,17.25983422,0.421804096,14281
14282,16.80545903,17.26764978,0.342917376,14282
14283,16.85801548,17.27238217,0.505465674,14283
14284,16.91063178,17.27805729,0.424941381,14284
14285,16.95953957,17.28761372,0.376653287,14285
14286,17.01024342,17.29569903,0.309964338,14286
14287,17.05550392,17.31353933,0.607199836,14287
14288,17.0922895,17.32017374,-0.18738357,14288
14289,17.13039354,17.3273759,0.102705732,14289
14290,17.16645817,17.34318358,0.172917783,14290
14291,17.1950312,17.36777061,0.3080181,14291
14292,17.21813625,17.38432724,0.265112404,14292
14293,17.23800077,17.40182519,0.134218368,14293
14294,17.25474998,17.41626202,0.133024719,14294
14295,17.26997626,17.43110223,0.105948388,14295
14296,17.28334055,17.44540424,0.049499683,14296
14297,17.29459538,17.46389448,0.14456774,14297
14298,21.44906086,17.49030077,0.082926808,14298
14299,21.44906086,17.50526938,0.058902678,14299
14300,21.44906086,17.53521393,0.18287664,14300
14301,21.44906086,17.55304264,0.199983839,14301
14302,21.44906086,17.56855375,0.238674575,14302
14303,17.35724311,17.5911197,0.167333188,14303
14304,17.36954491,17.61647448,0.230567791,14304
14305,17.38002375,17.63567381,0.187621655,14305
14306,18.77292288,17.66287508,0.140554593,14306
14307,18.77292288,17.68411609,0.079997837,14307
14308,18.77292288,17.70711555,0.203513841,14308
14309,18.77292288,17.72667822,0.314625352,14309
14310,18.77292288,17.75928142,0.207042299,14310
14311,17.4722476,17.77197028,0.290995423,14311
14312,17.49025119,17.78636791,0.195037173,14312
14313,17.50639243,17.81853354,0.166930884,14313
14314,17.5241767,17.85380985,0.293166539,14314
14315,17.54315985,17.87747369,0.186139687,14315
14316,17.56376848,17.90182484,0.191883293,14316
14317,17.58631424,17.9218186,0.290413777,14317
14318,17.60802177,17.94432434,0.205094723,14318
14319,17.62986855,17.97921439,0.362948423,14319
14320,17.65331769,18.01259208,0.21086441,14320
14321,17.67718581,18.03264873,0.147036112,14321
14322,17.70060921,18.06797281,0.231477188,14322
14323,17.72370832,18.10458254,0.130634037,14323
14324,17.74581971,18.12324992,0.140890778,14324
14325,17.77021246,18.14117778,0.378981939,14325
14326,17.79551949,18.17439273,0.426966561,14326
14327,17.81999308,18.19169307,0.446264748,14327
14328,17.84085722,18.20945609,0.161610671,14328
14329,17.86358865,18.24921469,0.163498882,14329
14330,17.88693348,18.29072697,0.269697591,14330
14331,17.91222619,18.31616543,0.326241937,14331
14332,17.93969103,18.32848417,0.336064293,14332
14333,17.96573975,18.35288517,0.306545866,14333
14334,17.99075466,18.3951281,0.195904506,14334
14335,18.01726653,18.42651428,0.120394628,14335
14336,18.04111848,18.44608918,0.552700049,14336
14337,21.52703081,18.47231536,0.155435326,14337
14338,21.52703081,18.49312215,0.31098173,14338
14339,21.52703081,18.51594356,0.36685497,14339
14340,21.52703081,18.55356293,0.517695348,14340
14341,21.52703081,18.58518419,0.439108163,14341
14342,18.22870352,18.60867936,0.764347021,14342
14343,18.25697009,18.62929785,0.723945964,14343
14344,18.2821027,18.67419461,0.615844046,14344
14345,18.30644926,18.70265865,0.531705503,14345
14346,18.33322356,18.72010084,0.548912967,14346
14347,18.36101924,18.74365985,0.509061422,14347
14348,18.38505822,18.76918398,0.47997602,14348
14349,18.40860578,18.80877592,0.285794214,14349
14350,18.4332965,18.84725105,0.217446255,14350
14351,18.45882153,18.88407819,0.424373417,14351
14352,18.4857049,18.91498239,0.381479792,14352
14353,18.51208001,18.95003235,0.434030635,14353
14354,18.53883385,18.97714054,0.357081869,14354
14355,18.56361316,19.00386668,0.169895528,14355
14356,18.58995308,19.04017117,0.164304503,14356
14357,18.61893244,19.07805189,0.149741867,14357
14358,18.64683649,19.10375512,0.532190705,14358
14359,18.67470675,19.13459288,0.46016957,14359
14360,18.70780501,19.17181557,0.465256728,14360
14361,18.74321789,19.20717319,0.479451619,14361
14362,18.77731866,19.24283592,0.453124459,14362
14363,18.8082103,19.27344545,0.465355928,14363
14364,18.83676006,19.29981177,0.217472494,14364
14365,18.86435083,19.33682512,0.099448676,14365
14366,18.89499361,19.38174828,0.029032817,14366
14367,18.92561295,19.41161965,0.129630125,14367
14368,18.95846639,19.44091792,0.182086323,14368
14369,18.99295038,19.46952046,0.288504549,14369
14370,19.02637319,19.50080794,0.287557774,14370
14371,19.05902152,19.54002491,0.087707616,14371
14372,19.09335553,19.57197928,0.188176654,14372
14373,19.12666889,19.60127062,0.266744387,14373
14374,19.16073778,19.63944704,0.318845529,14374
14375,19.19385764,19.6652275,0.304460919,14375
14376,19.2247836,19.68584811,0.356854766,14376
14377,19.25786082,19.72255529,0.216899053,14377
14378,19.29250814,19.74892948,0.078066032,14378
14379,19.32605015,19.77761886,0.013426827,14379
14380,19.35803526,19.81466191,0.055347823,14380
14381,19.39038423,19.84961096,0.075461541,14381
14382,19.42374981,19.87539603,0.184479963,14382
14383,19.45860758,19.89213247,0.206395045,14383
14384,19.4923032,19.91212201,0.269558906,14384
14385,19.52439986,19.95989157,0.252766291,14385
14386,19.55532981,19.98656502,0.308643702,14386
14387,19.58615874,20.01575053,0.291774148,14387
14388,19.61541295,20.0320535,0.174641399,14388
14389,19.64501857,20.06713693,1.098224545,14389
14390,19.67638139,20.10509822,1.098224545,14390
14391,19.70752624,20.12391886,1.098224545,14391
14392,19.73776179,20.14806735,1.098224545,14392
14393,19.76733288,20.17110618,1.098224545,14393
14394,19.79566959,24.00705345,0.204701421,14394
14395,19.8238551,24.00705345,0.236876642,14395
14396,19.85493222,24.00705345,0.29180571,14396
14397,19.8881195,24.00705345,0.253279892,14397
14398,19.92134615,24.00705345,0.350946795,14398
14399,19.95009965,20.32307604,0.416987347,14399
14400,22.57008808,20.35742153,0.260786443,14400
14401,22.57008808,20.38373784,0.220158611,14401
14402,22.57008808,20.42932242,0.248157976,14402
14403,22.57008808,20.46634047,1.620306115,14403
14404,22.57008808,20.53056431,1.620306115,14404
14405,20.11663609,20.59576345,1.620306115,14405
14406,20.14441029,20.65639854,1.620306115,14406
14407,20.172936,20.75729553,1.620306115,14407
14408,20.19825774,20.82079992,0.267976872,14408
14409,20.22199212,20.89227652,0.193960318,14409
14410,20.24606814,20.98151087,0.155662888,14410
14411,20.27339521,21.07787482,0.043855258,14411
14412,20.30234536,21.16500403,0.124725099,14412
14413,20.33172935,21.24983577,0.220434664,14413
14414,20.36218018,21.35173281,0.269323574,14414
14415,20.39641163,25.16447952,0.305004841,14415
14416,20.435653,25.16447952,0.346769683,14416
14417,20.48080258,25.16447952,0.466349013,14417
14418,20.53026452,25.16447952,0.543141183,14418
14419,20.58362374,25.16447952,0.704008081,14419
14420,20.64583133,21.89775728,-0.07480043,14420
14421,20.70699245,21.98551853,-0.129587993,14421
14422,20.77864559,22.05540131,0.139646444,14422
14423,20.85870784,22.13486525,0.545786746,14423
14424,20.93965344,22.80446051,0.774072325,14424
14425,21.02049406,22.80446051,0.741525978,14425
14426,21.10575993,22.80446051,0.785905626,14426
14427,21.19125413,22.80446051,0.870706141,14427
14428,21.27466374,22.80446051,0.922115209,14428
14429,21.36180459,22.6047516,0.896743432,14429
14430,21.45542166,22.70517796,0.941118364,14430
14431,21.55226384,22.77972298,1.183146353,14431
14432,21.64470594,22.84815113,1.034845086,14432
14433,21.73018473,22.92558137,0.884680083,14433
14434,21.81208212,23.0025015,0.717431753,14434
14435,21.89286663,23.0684981,0.590125568,14435
14436,21.9780921,23.14762439,0.554863275,14436
14437,22.06956048,23.21953501,0.644429981,14437
14438,22.15883077,23.28770622,0.709799684,14438
14439,22.24274486,23.37688824,0.726063174,14439
14440,22.32500125,23.43781245,0.696004736,14440
14441,22.40604778,23.51629109,0.674066772,14441
14442,22.4884625,23.57634463,0.768117126,14442
14443,22.56887436,23.63433511,0.831518162,14443
14444,22.64707368,23.70400864,0.877791015,14444
14445,22.72440814,23.75833013,1.016383579,14445
14446,22.80186243,23.80713922,0.976026677,14446
14447,22.87940417,23.84553889,0.925608321,14447
14448,22.95625952,23.8760636,0.841641522,14448
14449,23.02961165,23.91166949,0.72270754,14449
14450,23.10641094,23.93876683,0.635904312,14450
14451,26.74772414,23.97298216,0.635443882,14451
14452,26.74772414,24.01183707,0.635107839,14452
14453,26.74772414,24.03380885,0.687272886,14453
14454,26.74772414,24.06830919,0.71486316,14454
14455,26.74772414,24.09848694,0.72451769,14455
14456,23.5361832,24.1181519,0.631984408,14456
14457,23.60445324,24.15513361,0.459628957,14457
14458,23.6625346,24.17379448,0.428174951,14458
14459,23.71543103,24.20324084,0.263710616,14459
14460,23.76454326,24.23209005,0.269462076,14460
14461,23.81314483,24.26036459,0.357516231,14461
14462,23.85912249,24.301131,0.421782009,14462
14463,23.90093363,24.34379542,0.405793621,14463
14464,23.93820313,24.3623002,0.352196352,14464
14465,23.97515992,24.39163235,0.234463261,14465
14466,24.01038723,24.4120685,0.164259586,14466
14467,24.04285157,24.4418385,0.327904122,14467
14468,24.07480036,24.477449,0.394928765,14468
14469,24.10637288,24.51107481,0.380953917,14469
14470,24.13616952,24.54477901,0.113943967,14470
14471,24.1639201,24.57395939,0.081540359,14471
14472,24.19467979,24.60705693,-0.078376006,14472
14473,24.2268849,24.65009391,0.004069188,14473
14474,24.25714323,24.68219849,0.053759239,14474
14475,24.28598153,24.70299201,0.24725613,14475
14476,24.31228164,24.71830689,0.309863176,14476
14477,24.34048172,24.74669926,0.193084594,14477
14478,24.37382069,24.77991598,0.165505807,14478
14479,24.41016003,24.80568618,0.119172448,14479
14480,24.44568718,24.82074599,0.122043547,14480
14481,24.48137234,24.81979775,0.270887855,14481
14482,24.51642204,24.84478943,0.295664461,14482
14483,24.54950725,24.87094259,0.371398848,14483
14484,24.58040819,24.87337087,0.306129419,14484
14485,24.61121594,24.90221494,0.111744076,14485
14486,24.64120465,24.9160475,0.069452722,14486
14487,24.66759495,24.91448127,0.127684158,14487
14488,24.69285862,24.93735586,0.217353285,14488
14489,24.71955205,24.96599003,0.240869495,14489
14490,24.74353651,24.97286657,0.803099829,14490
14491,24.76554464,24.98857546,0.532106179,14491
14492,24.78535881,24.98948928,0.391974483,14492
14493,24.80582373,24.98460316,0.321146418,14493
14494,24.82751357,24.99422581,0.269452994,14494
14495,24.8500982,25.0013877,0.247447962,14495
14496,24.87258433,25.01230696,0.178977421,14496
14497,24.89499937,25.02610709,0.087076377,14497
14498,24.91736226,25.04200981,0.151028734,14498
14499,24.93668593,25.04487,0.187221904,14499
14500,24.95228963,25.03279699,0.245083447,14500
14501,24.96592911,25.019404,0.187733755,14501
14502,24.98038649,25.01809779,0.05153889,14502
14503,24.9924391,25.0261685,-0.047862087,14503
14504,25.00348684,25.02123018,-0.219988852,14504
14505,25.01380118,25.01484931,-0.146455343,14505
14506,25.02508123,25.00255658,-0.040377063,14506
14507,25.03706638,25.00496892,0.063248663,14507
14508,25.04656389,25.00436946,-0.02883372,14508
14509,25.05499658,25.00407082,-0.106521537,14509
14510,25.06190134,24.98941435,-0.074123989,14510
14511,25.06844173,24.9764962,0.038618679,14511
14512,25.07321519,24.97276015,0.105180123,14512
14513,25.07895029,24.97211579,-0.092568854,14513
14514,25.08688848,24.95817903,-0.147797198,14514
14515,25.09493333,24.95772543,-0.088525682,14515
14516,25.09855361,24.95211876,-0.118641161,14516
14517,25.09369117,24.95024799,-0.329297855,14517
14518,25.08789114,24.95540771,-0.289126206,14518
14519,25.08365803,24.9461236,-0.301735421,14519
14520,25.08056851,24.9498986,-0.253286843,14520
14521,25.07756343,24.90073136,-0.139311492,14521
14522,25.07161771,24.89663894,0.001524046,14522
14523,25.06352607,24.87615949,-0.08960614,14523
14524,25.05536923,24.87606751,-0.171840032,14524
14525,25.04716479,24.88419151,-0.305232355,14525
14526,25.03892535,24.87984726,-0.229633906,14526
14527,25.02915965,24.8554356,-0.090602359,14527
14528,25.01828055,24.83872952,0.010868951,14528
14529,25.00808903,24.84069747,0.048239943,14529
14530,24.99990005,24.82339167,-0.008341558,14530
14531,24.99167216,24.81381527,-0.154457826,14531
14532,24.98416609,24.76989725,-0.156279266,14532
14533,24.97718739,24.73062484,-0.068511114,14533
14534,24.97134327,24.69335467,0.079402414,14534
14535,24.96557752,24.67212292,3.86660733,14535
14536,24.96061866,24.65176802,3.86660733,14536
14537,24.95549902,24.61150609,3.86660733,14537
14538,24.94951046,24.60530598,3.86660733,14538
14539,24.93913688,24.54510978,3.86660733,14539
14540,24.9255621,24.52255585,-0.118124831,14540
14541,24.91265266,24.49137905,-0.066869489,14541
14542,24.90097957,24.46681995,-0.233861287,14542
14543,24.88870811,24.43640091,-0.250918602,14543
14544,24.87374845,24.41572696,-0.121859954,14544
14545,24.85832781,24.39133646,-0.090559668,14545
14546,24.84106947,24.35243303,-0.08867947,14546
14547,24.82397116,24.31695935,-0.165922678,14547
14548,24.80548838,24.27357649,-0.306154641,14548
14549,24.78149273,24.24371869,-0.43470722,14549
14550,24.75722602,24.20776639,-0.50232537,14550
14551,24.73201045,24.17430771,-0.572640178,14551
14552,24.70535212,24.13669907,-0.27805099,14552
14553,24.67764081,24.10036547,-0.251724,14553
14554,24.64841104,24.07093237,-0.300642806,14554
14555,24.617322,24.01460443,-0.320622801,14555
14556,24.58562673,23.98918153,-0.37189229,14556
14557,24.55198803,23.97062679,-0.372623795,14557
14558,24.51542994,23.9186288,-0.200203672,14558
14559,24.48049336,23.87068261,-0.236835862,14559
14560,24.44674075,23.8215286,-0.253089578,14560
14561,24.41085003,23.76913299,-0.338326678,14561
14562,24.3741493,23.70840188,-0.479151904,14562
14563,24.33910861,23.65741398,-0.424701405,14563
14564,24.30302827,23.60048667,-0.395443108,14564
14565,24.26919113,23.55713398,-0.326919847,14565
14566,24.23548992,23.50855585,-0.292631662,14566
14567,24.20038746,23.4731014,2.35125996,14567
14568,24.16050985,23.41723785,2.35125996,14568
14569,24.11714712,23.35342051,2.35125996,14569
14570,24.06223567,23.30351198,2.35125996,14570
14571,24.00564911,23.25417525,2.35125996,14571
14572,23.96209855,23.20817136,-0.488771081,14572
14573,23.91230348,23.15960204,-0.395034688,14573
14574,23.86470399,23.09361124,-0.373791039,14574
14575,23.81795724,23.05488888,-0.410696798,14575
14576,23.77333331,22.96109959,-0.448114299,14576
14577,23.72800723,22.91069611,-0.569761778,14577
14578,23.6799172,22.83822992,-0.669027496,14578
14579,23.63281244,22.77909356,-0.673342567,14579
14580,23.58342479,22.70414127,-0.629322621,14580
14581,23.53462221,22.65762867,-0.576230814,14581
14582,23.48474537,22.58841879,-0.432661478,14582
14583,23.43558576,22.51014054,-0.390770657,14583
14584,23.38769982,22.46633727,-0.396884114,14584
14585,23.33398984,22.41284897,-0.396104953,14585
14586,23.27828016,22.33327257,-0.563249263,14586
14587,23.22561425,22.28102502,-0.601382012,14587
14588,23.17141706,22.23414616,-0.754997693,14588
14589,23.11009915,22.17633079,-0.626025741,14589
14590,23.04808664,22.12261164,-0.982624987,14590
14591,22.9840662,22.06466296,-0.891737687,14591
14592,22.92458396,22.02653447,-0.87257343,14592
14593,22.86316072,21.95303132,-0.680391479,14593
14594,22.80107133,21.88952859,-0.571574859,14594
14595,22.74074725,21.83901678,-0.528842938,14595
